"Date","Price","Open","High","Low","Vol.","Change %"
"12/22/2017","6,460.90","6,466.40","6,468.34","6,460.90","","-0.19%"
"12/21/2017","6,472.95","6,473.05","6,473.98","6,470.80","","-0.38%"
"12/20/2017","6,497.71","6,503.58","6,504.66","6,497.71","","-0.09%"
"12/19/2017","6,503.70","6,510.32","6,511.45","6,499.10","","0.11%"
"12/18/2017","6,496.53","6,498.44","6,501.53","6,496.51","","0.96%"
"12/15/2017","6,434.76","6,394.96","6,438.55","6,394.38","","0.48%"
"12/14/2017","6,403.94","6,402.41","6,403.94","6,400.20","","0.04%"
"12/13/2017","6,401.56","6,388.74","6,401.56","6,388.12","","0.18%"
"12/12/2017","6,390.17","6,397.77","6,397.85","6,390.17","","0.57%"
"12/11/2017","6,353.98","6,355.40","6,358.75","6,352.90","","0.02%"
"12/08/2017","6,352.68","6,337.21","6,352.68","6,337.21","","0.81%"
"12/07/2017","6,301.69","6,308.24","6,311.61","6,300.61","","0.90%"
"12/06/2017","6,245.20","6,245.74","6,248.30","6,241.58","","-0.01%"
"12/05/2017","6,246.07","6,266.17","6,266.17","6,246.07","","-2.07%"
"12/04/2017","6,378.38","6,366.02","6,378.83","6,363.68","","0.93%"
"12/01/2017","6,319.51","6,342.22","6,348.60","6,319.51","","-0.23%"
"11/30/2017","6,334.39","6,333.59","6,343.82","6,332.99","","-1.20%"
"11/29/2017","6,411.44","6,419.92","6,420.68","6,410.99","","-0.07%"
"11/28/2017","6,416.04","6,415.16","6,421.68","6,415.07","","0.13%"
"11/27/2017","6,407.49","6,401.46","6,407.49","6,401.42","","0.35%"
"11/24/2017","6,385.03","6,404.78","6,406.56","6,385.03","","0.01%"
"11/22/2017","6,384.43","6,385.53","6,386.76","6,384.29","","0.83%"
"11/21/2017","6,331.67","6,327.07","6,331.67","6,326.16","","0.25%"
"11/20/2017","6,315.96","6,313.92","6,322.78","6,313.92","","-0.56%"
"11/17/2017","6,351.39","6,349.85","6,351.39","6,345.72","","0.92%"
"11/16/2017","6,293.78","6,296.01","6,297.58","6,292.83","","0.53%"
"11/15/2017","6,260.60","6,267.96","6,268.20","6,259.70","","-0.65%"
"11/14/2017","6,301.60","6,317.85","6,318.39","6,301.60","","0.19%"
"11/13/2017","6,289.64","6,304.66","6,304.66","6,289.35","","-0.19%"
"11/10/2017","6,301.46","6,310.81","6,311.06","6,300.59","","-0.04%"
"11/09/2017","6,304.07","6,318.97","6,318.97","6,303.91","","-0.28%"
"11/08/2017","6,321.93","6,320.61","6,322.89","6,319.13","","0.14%"
"11/07/2017","6,312.92","6,311.51","6,313.13","6,310.81","","0.27%"
"11/06/2017","6,295.76","6,297.35","6,303.09","6,295.54","","0.38%"
"11/03/2017","6,271.65","6,276.11","6,284.14","6,271.38","","0.45%"
"11/02/2017","6,243.46","6,243.21","6,251.06","6,238.25","","-0.39%"
"11/01/2017","6,267.97","6,266.23","6,269.22","6,265.80","","0.33%"
"10/31/2017","6,247.59","6,243.99","6,249.91","6,243.99","","0.51%"
"10/30/2017","6,216.13","6,220.82","6,226.02","6,216.13","","1.27%"
"10/27/2017","6,137.88","6,136.43","6,154.23","6,136.43","","1.53%"
"10/26/2017","6,045.28","6,053.55","6,053.55","6,037.82","","-0.53%"
"10/25/2017","6,077.68","6,086.62","6,087.74","6,077.68","","0.00%"
"10/24/2017","6,077.38","6,079.29","6,084.86","6,077.38","","-0.75%"
"10/23/2017","6,123.36","6,119.56","6,126.50","6,119.54","","0.09%"
"10/20/2017","6,117.81","6,103.65","6,117.81","6,102.82","","0.64%"
"10/19/2017","6,078.83","6,085.89","6,086.60","6,076.91","","-0.80%"
"10/18/2017","6,127.90","6,129.97","6,134.96","6,127.90","","0.24%"
"10/17/2017","6,113.45","6,115.89","6,116.32","6,112.02","","0.14%"
"10/16/2017","6,105.12","6,104.11","6,110.36","6,103.97","","0.24%"
"10/13/2017","6,090.64","6,079.78","6,090.64","6,079.77","","0.27%"
"10/12/2017","6,074.30","6,076.93","6,077.05","6,070.98","","0.15%"
"10/11/2017","6,065.45","6,063.61","6,067.84","6,062.65","","-0.11%"
"10/10/2017","6,072.01","6,070.58","6,074.95","6,070.14","","-0.02%"
"10/09/2017","6,073.05","6,070.86","6,073.89","6,070.73","","0.57%"
"10/06/2017","6,038.52","6,052.09","6,052.09","6,037.43","","0.40%"
"10/05/2017","6,014.40","6,009.68","6,014.40","6,009.68","","0.42%"
"10/04/2017","5,989.54","5,992.68","5,993.69","5,989.54","","0.05%"
"10/03/2017","5,986.33","5,983.54","5,986.33","5,983.23","","-0.03%"
"10/02/2017","5,988.21","5,988.07","5,988.29","5,986.54","","0.74%"
"09/29/2017","5,944.33","5,940.19","5,944.33","5,938.47","","0.26%"
"09/28/2017","5,928.83","5,932.71","5,933.27","5,928.83","","0.31%"
"09/27/2017","5,910.48","5,901.45","5,910.48","5,901.07","","0.29%"
"09/26/2017","5,893.58","5,886.77","5,893.58","5,885.32","","-0.35%"
"09/25/2017","5,914.04","5,922.10","5,922.19","5,910.46","","-0.07%"
"09/22/2017","5,918.29","5,927.59","5,930.69","5,918.29","","-0.84%"
"09/21/2017","5,968.19","5,970.22","5,970.59","5,966.91","","-0.27%"
"09/20/2017","5,984.61","5,987.76","5,987.98","5,983.70","","-0.09%"
"09/19/2017","5,989.83","5,989.62","5,991.60","5,988.56","","-0.16%"
"09/18/2017","5,999.57","5,999.11","6,002.44","5,997.93","","0.38%"
"09/15/2017","5,976.57","5,970.23","5,978.67","5,967.21","","-0.12%"
"09/14/2017","5,983.49","5,998.43","5,998.43","5,983.49","","-0.09%"
"09/13/2017","5,988.68","5,990.46","5,991.34","5,985.72","","-0.19%"
"09/12/2017","5,999.86","5,998.18","5,999.96","5,995.96","","0.59%"
"09/11/2017","5,964.84","5,937.24","5,965.91","5,937.15","","0.09%"
"09/08/2017","5,959.35","5,958.88","5,959.78","5,955.86","","-0.01%"
"09/07/2017","5,959.85","5,955.29","5,959.85","5,954.09","","0.26%"
"09/06/2017","5,944.40","5,938.64","5,947.50","5,938.64","","-0.45%"
"09/05/2017","5,971.15","5,976.49","5,977.93","5,971.15","","-0.50%"
"09/01/2017","6,000.96","5,996.85","6,000.96","5,996.16","","0.93%"
"08/31/2017","5,945.69","5,939.79","5,946.54","5,939.71","","1.24%"
"08/30/2017","5,873.01","5,872.44","5,875.12","5,871.55","","1.33%"
"08/29/2017","5,795.97","5,810.00","5,810.57","5,795.27","","-0.62%"
"08/28/2017","5,832.40","5,828.39","5,832.40","5,828.32","","-0.29%"
"08/25/2017","5,849.15","5,849.45","5,849.48","5,846.71","","-0.20%"
"08/24/2017","5,861.07","5,864.95","5,868.28","5,861.07","","0.17%"
"08/23/2017","5,851.33","5,861.47","5,861.83","5,850.53","","0.78%"
"08/22/2017","5,806.08","5,799.98","5,806.08","5,799.98","","0.22%"
"08/21/2017","5,793.08","5,795.98","5,796.85","5,793.08","","0.00%"
"08/18/2017","5,793.01","5,810.79","5,813.54","5,793.01","","-1.89%"
"08/17/2017","5,904.61","5,906.57","5,906.57","5,902.18","","-0.21%"
"08/16/2017","5,917.07","5,911.21","5,919.03","5,910.95","","-0.05%"
"08/15/2017","5,919.78","5,917.63","5,920.06","5,917.06","","0.80%"
"08/14/2017","5,872.75","5,856.86","5,873.46","5,856.86","","1.35%"
"08/11/2017","5,794.70","5,763.90","5,800.49","5,763.90","","-1.60%"
"08/10/2017","5,888.82","5,905.83","5,906.23","5,888.82","","0.08%"
"08/09/2017","5,883.82","5,892.70","5,894.20","5,883.82","","-0.76%"
"08/08/2017","5,928.59","5,935.27","5,935.37","5,928.59","","0.30%"
"08/07/2017","5,910.60","5,902.93","5,913.82","5,902.93","","0.20%"
"08/04/2017","5,898.63","5,893.20","5,899.09","5,893.16","","-0.31%"
"08/03/2017","5,916.96","5,918.03","5,919.30","5,915.42","","-0.45%"
"08/02/2017","5,943.90","5,954.73","5,954.73","5,943.90","","0.74%"
"08/01/2017","5,900.46","5,891.19","5,900.46","5,890.92","","-0.38%"
"07/31/2017","5,923.00","5,921.58","5,923.14","5,918.93","","0.79%"
"07/28/2017","5,876.60","5,887.99","5,887.99","5,876.01","","-1.94%"
"07/27/2017","5,992.67","5,998.86","6,003.67","5,992.67","","0.87%"
"07/26/2017","5,941.23","5,935.17","5,941.23","5,934.83","","0.23%"
"07/25/2017","5,927.82","5,927.34","5,930.47","5,921.01","","0.10%"
"07/24/2017","5,921.68","5,914.01","5,922.65","5,914.00","","0.54%"
"07/21/2017","5,889.93","5,906.82","5,912.96","5,886.41","","-0.68%"
"07/20/2017","5,930.14","5,924.55","5,930.59","5,923.59","","0.56%"
"07/19/2017","5,896.85","5,894.02","5,897.16","5,892.95","","1.04%"
"07/18/2017","5,835.98","5,844.56","5,846.60","5,835.98","","-0.13%"
"07/17/2017","5,843.74","5,847.47","5,848.04","5,843.22","","0.47%"
"07/14/2017","5,816.12","5,793.03","5,816.56","5,791.73","","0.58%"
"07/13/2017","5,782.64","5,782.70","5,785.43","5,780.92","","0.47%"
"07/12/2017","5,755.65","5,719.00","5,755.82","5,718.88","","1.13%"
"07/11/2017","5,691.07","5,691.74","5,691.74","5,687.01","","0.49%"
"07/10/2017","5,663.07","5,665.11","5,667.04","5,660.29","","0.92%"
"07/07/2017","5,611.66","5,603.69","5,617.22","5,603.69","","0.03%"
"07/06/2017","5,610.02","5,616.05","5,616.05","5,608.96","","0.02%"
"07/05/2017","5,609.00","5,603.24","5,610.40","5,602.12","","-1.11%"
"07/03/2017","5,672.09","5,657.38","5,672.09","5,656.99","","-0.32%"
"06/30/2017","5,690.32","5,665.20","5,690.32","5,651.21","","-0.64%"
"06/29/2017","5,726.92","5,753.97","5,754.49","5,726.92","","0.71%"
"06/28/2017","5,686.40","5,677.05","5,690.62","5,676.68","","-1.19%"
"06/27/2017","5,754.72","5,760.29","5,760.29","5,753.96","","-1.23%"
"06/26/2017","5,826.59","5,821.73","5,826.59","5,821.64","","0.91%"
"06/23/2017","5,774.27","5,780.57","5,781.20","5,774.27","","-0.21%"
"06/22/2017","5,786.22","5,785.66","5,790.12","5,785.34","","0.82%"
"06/21/2017","5,739.37","5,728.06","5,741.41","5,728.06","","-0.53%"
"06/20/2017","5,769.98","5,779.06","5,779.06","5,768.50","","0.84%"
"06/19/2017","5,722.17","5,711.49","5,722.17","5,711.49","","0.28%"
"06/16/2017","5,706.12","5,709.79","5,711.18","5,697.23","","0.68%"
"06/15/2017","5,667.45","5,680.79","5,681.96","5,667.45","","-1.80%"
"06/14/2017","5,771.45","5,761.22","5,771.45","5,757.68","","0.60%"
"06/13/2017","5,737.23","5,734.94","5,739.16","5,730.34","","0.76%"
"06/12/2017","5,694.07","5,693.70","5,711.11","5,689.22","","-3.41%"
"06/09/2017","5,895.01","5,892.71","5,895.43","5,892.05","","0.02%"
"06/08/2017","5,893.67","5,891.95","5,896.10","5,891.43","","0.47%"
"06/07/2017","5,865.95","5,863.81","5,868.10","5,863.69","","-0.12%"
"06/06/2017","5,873.15","5,869.80","5,873.15","5,868.77","","-0.15%"
"06/05/2017","5,881.81","5,875.16","5,881.81","5,874.57","","0.82%"
"06/02/2017","5,834.01","5,827.45","5,834.01","5,823.68","","0.55%"
"06/01/2017","5,801.99","5,797.24","5,801.99","5,797.24","","-0.14%"
"05/31/2017","5,810.20","5,806.69","5,811.09","5,806.69","","0.42%"
"05/30/2017","5,785.73","5,785.78","5,789.23","5,785.27","","0.09%"
"05/26/2017","5,780.61","5,773.60","5,781.06","5,773.43","","0.63%"
"05/25/2017","5,744.44","5,741.15","5,744.57","5,740.76","","0.47%"
"05/24/2017","5,717.77","5,710.91","5,717.77","5,709.78","","0.06%"
"05/23/2017","5,714.30","5,706.52","5,714.30","5,706.52","","0.88%"
"05/22/2017","5,664.71","5,662.44","5,665.24","5,660.62","","0.35%"
"05/19/2017","5,644.91","5,648.44","5,653.06","5,644.91","","1.22%"
"05/18/2017","5,576.93","5,570.52","5,577.09","5,563.58","","-1.85%"
"05/17/2017","5,681.99","5,704.33","5,704.33","5,678.90","","-0.52%"
"05/16/2017","5,711.53","5,710.55","5,713.45","5,709.44","","0.39%"
"05/15/2017","5,689.49","5,695.18","5,696.23","5,688.56","","0.07%"
"05/12/2017","5,685.69","5,678.92","5,685.69","5,676.02","","0.34%"
"05/11/2017","5,666.19","5,670.59","5,670.81","5,665.88","","-0.35%"
"05/10/2017","5,685.94","5,682.10","5,685.94","5,680.27","","0.31%"
"05/09/2017","5,668.13","5,666.94","5,672.66","5,666.72","","0.30%"
"05/08/2017","5,651.18","5,650.28","5,651.29","5,646.78","","0.31%"
"05/05/2017","5,633.83","5,628.85","5,635.38","5,628.85","","0.23%"
"05/04/2017","5,621.11","5,627.66","5,627.77","5,618.19","","-0.14%"
"05/03/2017","5,628.78","5,634.08","5,635.25","5,626.27","","-0.20%"
"05/02/2017","5,639.84","5,635.96","5,640.37","5,635.93","","0.79%"
"05/01/2017","5,595.38","5,588.73","5,596.77","5,588.73","","-0.11%"
"04/28/2017","5,601.36","5,599.09","5,603.19","5,592.15","","0.85%"
"04/27/2017","5,553.98","5,551.21","5,555.84","5,551.21","","-0.04%"
"04/26/2017","5,556.08","5,550.94","5,556.08","5,550.16","","0.66%"
"04/25/2017","5,519.89","5,512.29","5,519.89","5,512.29","","0.47%"
"04/24/2017","5,493.85","5,481.02","5,493.85","5,481.01","","0.91%"
"04/21/2017","5,444.56","5,443.51","5,447.72","5,443.31","","0.43%"
"04/20/2017","5,421.22","5,421.75","5,421.80","5,419.64","","0.17%"
"04/19/2017","5,411.82","5,400.37","5,411.82","5,400.37","","0.45%"
"04/18/2017","5,387.33","5,391.72","5,392.42","5,387.33","","0.37%"
"04/17/2017","5,367.66","5,356.88","5,367.66","5,356.88","","-0.13%"
"04/13/2017","5,374.38","5,371.99","5,375.22","5,370.22","","-0.43%"
"04/12/2017","5,397.80","5,397.29","5,398.04","5,395.27","","-0.38%"
"04/11/2017","5,418.30","5,424.64","5,425.37","5,418.30","","-0.12%"
"04/10/2017","5,424.57","5,425.54","5,427.04","5,424.31","","0.05%"
